10/6/2018	257	2147	4725	----	4428	6698	7978	3035	7551	----	5294	4868	6942	98	1920	----	7634	256	2361	9603	1124	9807	9131	3294	1058	8471
9/6/2018	4710	2812	2225	457	4968	9875	4203	----	6364	----	1730	755	----	3756	8674	4854	4375	1627	3412	8041	7990	402	9731	9855	6087	3130
6/6/2018	4132	2074	4112	----	6780	8011	6816	4034	----	2429	483	7444	2739	----	8645	5932	6066	9443	5245	3510	8893	5250	1141	7405	1999	6026
3/6/2018	467	4572	915	----	9869	8879	9925	585	185	2877	2673	5450	----	8652	6599	----	4399	418	3920	8553	3354	5514	4894	6021	9125	2660
2/6/2018	9328	7009	3168	5027	1506	6459	6830	6970	1477	9264	----	----	3805	3014	3966	----	3680	7051	6099	8237	9178	9968	2227	3091	6620	1137
30/5/2018	1469	2610	4211	5061	7276	415	7812	7405	1098	----	2147	9234	----	4029	----	1500	5087	1416	7897	9376	8162	2791	9402	9697	6657	265
27/5/2018	9735	2892	7394	8530	3659	7604	3538	389	7289	6911	----	2247	1920	----	----	8962	4225	2161	2122	6083	3970	2895	5780	3718	7167	1803
26/5/2018	5875	8844	5211	5641	1587	9884	1806	----	6036	837	----	9017	5004	----	4020	414	3187	9173	5690	8756	96	6204	3599	8493	617	2776
23/5/2018	2848	8145	2817	796	----	----	7492	3343	9941	2928	1134	8433	2473	2154	3031	----	1587	5610	1866	5450	9081	7863	6746	554	3265	9808
20/5/2018	7155	3912	1169	418	656	8082	384	----	8458	----	6513	8592	----	1871	8884	8658	9815	2991	1776	1655	6383	2359	3451	7676	3586	6169
19/5/2018	9396	6831	5083	4203	1016	4699	8983	1144	1095	5173	----	----	6360	----	1638	621	4851	9981	4593	9402	8270	4806	3427	7400	1359	6175
16/5/2018	4456	2167	7027	950	9208	----	7550	104	6519	8334	1397	2311	2233	----	9994	----	6885	1283	4177	9218	2128	903	770	4650	923	4627
13/5/2018	7602	3987	353	8660	----	2186	9379	3329	3871	8064	8980	----	1502	1151	----	6679	9041	2723	2116	8374	2936	3534	6913	6639	9556	3822
12/5/2018	5478	3376	1881	5479	6959	7887	4310	4658	----	8776	1214	----	5469	7740	----	9947	8659	8960	9650	4265	8369	8255	2783	8306	4056	5679
9/5/2018	4800	2593	9503	----	2808	2464	8827	----	757	5147	----	1819	6112	1597	4396	3705	1073	3615	8651	4616	1895	6525	7372	7327	8202	8890
6/5/2018	4935	3313	5730	5081	----	----	4688	6398	7966	7165	1963	----	9540	6410	6494	4319	1927	7670	3660	7406	4859	3246	9713	3096	6530	4353
5/5/2018	326	200	8064	----	7375	5057	4545	8779	----	6997	4999	5217	----	2664	4496	8872	3650	2547	7673	3797	92	3364	6902	1116	9640	7266
2/5/2018	1049	6758	4510	3656	1402	----	7527	5426	----	3091	----	9781	7589	121	6151	2619	4785	4403	8021	2332	1484	6824	2363	7128	9537	8627
1/5/2018	904	207	3003	560	----	2304	7405	----	----	415	4537	8867	1271	7171	3849	2246	1791	8773	704	8070	8736	8150	8118	3862	9805	3793
29/4/2018	9178	3384	488	1496	7183	8647	----	8852	----	6279	9144	7782	----	4199	4430	9048	9378	2747	2914	6810	3099	1530	7928	5171	6708	2477
28/4/2018	9893	3371	115	1605	----	4151	8807	364	7848	2204	6259	1201	1075	----	----	6316	8726	5571	4945	8472	453	1692	9003	8113	7892	7784
25/4/2018	7775	3888	2529	6112	6487	7904	1291	----	2999	1214	4419	6652	----	9512	----	8692	6087	5126	7196	8258	5954	4321	918	8273	742	5190
22/4/2018	4711	9237	331	5725	----	1872	----	9215	3432	2271	2661	3526	----	1463	6842	9562	5826	8266	301	9935	4040	6159	4530	71	5400	2572
21/4/2018	712	2335	2454	2409	6735	5011	3120	----	8249	7261	9821	----	2234	702	9675	----	8975	3460	7585	4196	8117	6216	9399	1357	7047	1301
18/4/2018	4744	363	1825	----	8699	----	2597	3272	9886	5569	1766	6162	1367	4823	9586	----	1808	8638	6251	8558	5776	6986	8995	9731	6971	425
15/4/2018	7267	2628	1636	3794	----	5062	3752	3846	1371	1233	----	7088	5087	6201	1558	----	5801	9006	8194	1821	1014	2412	3092	6954	42	5585
14/4/2018	8857	5809	6395	----	8482	7535	----	7388	7476	4456	6494	2717	----	8375	962	1263	25	7054	3709	7352	8977	5073	7563	9434	3548	9152
11/4/2018	1998	2700	7791	525	3381	----	5058	----	8228	9744	----	9201	81	376	2906	200	9753	9046	7582	5074	5955	794	2943	7989	2140	3920
8/4/2018	8766	1329	8156	4244	2942	2408	27	9795	2845	----	----	5940	3739	----	7496	8078	7612	9432	18	8613	8740	1463	3536	1478	3109	1823
7/4/2018	458	1807	6153	7180	3029	6967	6821	369	6895	----	910	1148	4734	----	----	3256	6085	5049	7146	4424	4517	30	9325	2273	2861	8464
4/4/2018	5538	8861	9543	6622	5341	----	1050	6234	5243	746	7461	----	2588	----	2071	6046	7225	5794	3150	8520	9988	5740	2945	2344	7026	9569
3/4/2018	9212	5771	8370	1241	190	4731	----	8715	5388	4660	9751	----	5970	2209	----	7531	7806	3501	4928	9464	2085	7121	3224	7143	3374	2388
1/4/2018	9923	1460	8763	3493	9494	----	8803	8399	3595	7633	7005	----	7195	----	6483	4768	6820	6447	6377	6113	2630	6400	9389	4617	5622	9596
31/3/2018	2884	4359	112	8902	8508	----	3699	427	5775	9487	983	5152	----	2831	5840	----	2013	4912	6529	8358	3449	5600	3957	9740	2457	9179
28/3/2018	8530	1171	6205	----	8535	1245	7873	9542	7063	4144	----	----	90	4778	4764	2179	6728	5665	5046	7257	7503	9862	9775	5552	2677	2216
27/3/2018	6695	2844	3398	8434	----	4624	----	----	6665	8526	1657	9866	7809	928	6281	1094	5060	7300	6833	4396	5281	14	281	1279	7359	5789
25/3/2018	991	9503	4941	9530	----	8028	5994	8352	----	5126	9901	9162	5034	----	6374	2250	1074	2474	1867	1944	906	735	1269	5203	3185	4778
24/3/2018	6387	4800	9612	5005	----	8937	4775	----	7200	3246	7090	9882	8785	5180	----	7777	5764	6829	8595	8558	9231	4036	231	7004	7028	4660
21/3/2018	6085	5887	1969	----	----	4836	1725	3338	9751	1266	880	----	3266	3145	30	506	4462	8258	3627	6633	6388	6915	3105	4158	3057	2720
18/3/2018	7699	6965	9696	7694	2818	----	----	802	8912	1102	7452	----	1642	2270	398	642	1820	9836	6542	1093	2983	7919	6083	88	8896	6537
17/3/2018	7363	472	3587	4064	1718	----	9354	----	----	7036	1160	3303	3168	7747	4300	3778	436	2625	6212	3268	7266	9154	8983	935	4812	2434
14/3/2018	6881	9207	3313	9749	3951	7784	5553	9889	5827	----	1464	7826	----	4556	8074	----	6901	235	8668	4201	8989	5691	538	9230	2196	2411
11/3/2018	77	94	1067	----	2779	----	2175	4505	674	9590	7146	5327	9689	----	2740	581	2799	3286	1271	1278	1800	4734	799	9638	6071	7287
10/3/2018	9013	3952	7290	7777	1639	8100	----	1487	1152	----	----	4490	2297	2765	9838	966	821	8939	4768	2171	914	2131	6064	5663	1981	5838
7/3/2018	7242	2402	1406	5405	4312	----	1359	9969	----	3528	7826	8583	9306	3849	2947	----	923	7236	4113	2029	3314	7147	3070	3250	6273	1980
6/3/2018	1780	6718	6148	----	4993	7085	----	1908	8529	5652	7667	----	7679	9297	7486	3408	787	63	4698	2398	8275	8937	4176	2152	344	9957
4/3/2018	9330	89	6649	3990	----	5147	2361	4225	----	----	7563	5812	3140	5477	4245	6482	95	4272	9687	1863	1503	1393	3758	5867	418	7104
3/3/2018	1402	1465	1052	3012	8442	8387	7131	----	6461	5879	8511	6152	----	2877	6248	----	5056	8951	5938	6678	5267	6240	4290	7497	1634	9966
28/2/2018	9635	8051	4844	5854	3867	4212	2661	8673	2742	----	8380	----	----	5818	9954	8624	2507	9032	7855	2323	8447	534	6546	9650	2340	4577
27/2/2018	7828	4863	3296	3778	2679	----	4219	2922	684	8429	4879	----	9278	8503	----	9206	8320	6519	9604	9661	1393	5961	5464	2773	529	9175
25/2/2018	6781	3014	2708	6705	5764	----	6273	4458	----	5052	7607	6585	7712	191	----	7615	9922	5718	1741	3794	5345	1498	4604	2697	4191	5653
24/2/2018	712	4726	3038	4988	1068	----	1799	6454	2071	2413	3838	6041	----	9180	7164	----	4482	7966	3275	2807	1847	6600	9633	6108	408	3275
21/2/2018	1615	3080	2201	8605	8086	4486	----	380	6524	----	----	9058	7028	2297	2549	7532	5691	198	3977	9162	4110	7092	1138	3829	8893	7387
20/2/2018	1707	3994	8195	8314	6232	3073	801	1894	782	9256	----	4069	----	6677	----	891	9397	657	4525	664	1798	5291	4006	1837	5011	5174
18/2/2018	4006	3636	358	8485	9922	5414	----	6998	557	----	7346	3806	7436	5836	5632	----	7691	586	6496	2763	3868	7014	591	9259	4544	2787
17/2/2018	198	9511	2359	7333	73	----	7535	----	4330	3013	----	4333	1623	9030	8403	1932	9844	2647	7366	1284	5880	9883	2243	7137	6559	5899
14/2/2018	3095	8897	2315	----	1025	6820	306	----	8017	1924	3575	1707	5137	9407	2482	----	5112	7453	6035	1849	8645	3316	5110	6800	3277	4300
13/2/2018	7509	7560	6803	----	8762	----	5220	1784	7328	8391	4519	5479	5504	----	4711	4639	4384	426	8372	8168	329	5558	3876	9195	1657	4064
11/2/2018	4153	5599	262	6655	8128	4284	6091	9392	----	3955	598	2468	----	----	1418	2578	2743	4086	1301	4533	8086	2076	6709	9025	3548	221
10/2/2018	5869	157	6900	----	8124	1508	----	9535	1003	5475	----	5013	711	490	2013	6324	9673	598	4994	7968	8955	3324	7326	8740	4253	5337
7/2/2018	6603	6883	3774	1532	2173	6638	3430	----	7303	----	8772	9578	2896	8263	3275	----	2563	392	4281	9847	5477	100	3356	1330	4700	2217
6/2/2018	2322	5271	7222	6792	----	----	2674	2417	7012	175	9154	2152	5234	5012	1544	----	7767	2075	1490	586	5712	874	5343	550	2286	3057
4/2/2018	346	3267	9949	1741	----	3373	637	5483	4368	9587	----	422	----	983	201	2475	641	7946	5910	341	4837	8815	2740	6501	4349	5710
3/2/2018	1623	7362	2726	----	----	6515	4148	5769	3622	----	7621	2954	7033	5240	9011	5568	8497	4956	2650	739	9443	9622	1945	1757	1302	1065
31/1/2018	9985	4287	3587	9553	9295	1762	573	----	1676	5835	----	2961	9987	----	2592	223	5092	7095	6634	2638	9098	7062	4299	2718	6073	279
30/1/2018	9591	3824	1696	5845	----	233	6529	1253	9250	29	4408	380	----	5710	9631	----	8501	8891	4667	7098	9463	2834	8255	2904	4	2170
28/1/2018	6502	9482	6645	2643	4521	202	9138	7314	----	2030	205	8235	----	8371	----	6395	3664	8433	7481	5317	565	4448	4092	1142	846	7770
27/1/2018	3680	1767	9839	2837	3068	4340	2942	----	2560	9740	4823	4540	2659	2396	----	----	3547	1156	1071	2790	8107	8116	2488	6905	8366	6492
24/1/2018	9966	8528	9222	539	----	----	7904	9313	7968	9015	3581	3717	2602	6431	----	2054	4257	7298	1153	1563	2096	1828	8892	6857	588	5347
21/1/2018	3472	78	9403	4759	4429	5519	2826	8043	----	7450	5159	3367	6384	3762	----	----	465	6710	6346	5729	8148	3660	5072	8400	5702	9861
20/1/2018	1071	1805	1352	----	2562	2471	9493	355	----	5146	209	9954	3841	6140	9497	----	3004	4945	4874	1088	3079	9772	1827	4950	54	9090
17/1/2018	1395	2858	7604	9801	4607	----	----	1869	2304	159	2624	6691	7701	1273	----	4392	2703	2224	7452	3102	1347	4337	3642	6530	793	1091
16/1/2018	404	275	6696	6007	4193	7972	4278	2194	----	4633	8476	----	9595	7089	----	5232	9231	8869	1574	5629	9427	928	163	20	9630	4430
14/1/2018	79	8237	5451	6121	----	7091	7883	----	5233	5942	3373	4831	----	3641	544	2519	8530	2844	1964	7824	8846	5566	5110	5420	5627	8526
13/1/2018	192	720	5987	5987	7880	560	4671	4409	1548	7406	----	255	3788	----	3270	----	6065	8408	8449	4216	6917	4695	7442	7202	598	6112
10/1/2018	5158	9688	4628	6620	6585	----	7675	6985	1173	2569	1777	1977	----	7857	1271	----	1790	124	8424	7845	6035	7378	4818	3399	7046	5187
7/1/2018	2966	7726	4062	----	3723	4250	6005	4472	----	6954	4054	9866	9638	1083	----	472	7919	5863	9940	7808	9374	3057	8137	4206	1621	6856
6/1/2018	2915	7546	5612	3706	1635	2932	----	----	9640	6011	274	9636	9089	2368	4501	----	3018	6186	2593	1304	2099	9939	5995	1261	1883	5103
3/1/2018	3996	9931	6122	1063	7776	5412	3305	----	9708	8705	4468	1218	----	1098	7841	----	8582	154	5845	3548	1910	4833	7489	3289	1935	4690
31/12/2017	6264	3099	4647	----	----	4183	5021	5271	5765	2396	1148	3214	7364	9204	----	8035	6545	5514	1311	3831	6734	2218	4671	9934	8156	5678
30/12/2017	9317	4596	7693	9676	----	3299	6049	----	1895	9558	----	3505	9757	8318	7867	7142	2954	4650	6283	5807	561	9141	5121	1033	5283	6515
27/12/2017	8257	8067	5623	1013	8862	----	5114	----	5746	9716	7096	9531	7781	3525	7554	----	891	1790	9662	7399	1689	9374	8737	2739	2631	4350
26/12/2017	6929	745	2387	8038	4027	3725	----	----	6464	5424	8446	2463	1057	----	3594	2043	6515	226	8249	2415	5300	3822	78	2327	9478	5829
24/12/2017	7647	4438	6080	4551	3749	4840	606	7676	9722	7621	6007	1192	3379	á	á	á	2736	7836	8423	6018	7579	6923	3058	8793	564	2793
23/12/2017	7502	683	4221	----	----	6459	6491	----	1856	1658	5810	9315	6264	7258	8836	4178	1676	8186	3009	3334	6688	4962	48	194	560	2004
20/12/2017	4746	7712	1613	5941	8189	2328	585	6839	5474	----	----	----	4049	6024	4239	4460	4891	9025	8445	3318	1615	1258	6742	2978	9041	3574
17/12/2017	7202	2575	5094	2612	856	5939	4863	8076	9107	----	5443	4426	----	9385	7846	----	6264	1641	284	427	7696	7332	1230	3597	7865	39
16/12/2017	2509	6928	6059	7847	----	3336	938	8956	6634	8494	7036	1935	----	6092	6064	----	6349	4257	925	3713	9763	1774	2446	6120	3518	5142
13/12/2017	2368	3693	9030	----	----	3634	763	2618	----	7216	5916	6135	8704	7015	3166	360	8920	660	2557	1077	3996	5831	5408	9265	971	3508
10/12/2017	6600	6187	9163	----	3007	2322	1007	7830	2583	2440	9478	476	3537	3209	----	----	2294	8064	4371	3369	9100	5020	959	4761	4492	8566
9/12/2017	4478	8263	7972	2842	7416	8912	4119	2858	----	3771	3377	626	4962	----	8024	----	744	9979	5745	639	3302	8675	6569	4352	3707	5488
6/12/2017	1561	3776	4481	1343	8196	9964	----	5625	582	6040	2402	7663	----	----	9249	3676	2087	1565	6997	9635	1728	6252	3036	4448	3798	780
5/12/2017	1223	550	5234	9017	171	4982	9929	----	1155	----	----	4438	743	4764	4553	3273	8550	9589	2274	5068	9432	4535	9793	3825	9130	1053
3/12/2017	219	6733	1330	4909	2414	283	8120	----	280	----	7138	914	2576	----	6942	753	3603	4318	7550	1560	3750	5332	8200	8374	9815	6596
2/12/2017	865	3215	9881	5911	----	----	1089	4379	7146	8193	2571	3147	----	8589	1557	6411	9087	2150	8639	104	3657	9705	4121	7712	6601	9136
29/11/2017	2851	4424	9864	----	8521	7709	5082	----	2144	3637	5100	5462	----	4162	8844	4177	607	7676	5437	7220	8268	7543	6114	2159	8894	7901
28/11/2017	2428	7043	7995	5123	9187	9634	----	2456	9717	8099	----	9945	8281	1258	----	1190	6767	8653	4341	667	5067	3157	9717	7510	3057	4782
26/11/2017	2979	7167	5732	2450	6551	----	4738	8225	66	9970	1194	6209	4262	5506	----	----	8141	5544	6030	1832	8497	3178	2383	5645	4355	7907
25/11/2017	6222	6869	9730	3462	----	9488	7073	7348	1207	2124	----	3303	538	----	922	5162	9924	6088	4081	5054	9082	6481	7244	6241	1565	7573
22/11/2017	8116	5189	4652	----	----	1024	7472	2430	4589	4843	265	2080	6333	8717	----	4308	5481	3007	5448	5269	1294	7271	8479	2118	3487	4790
19/11/2017	5141	5504	8884	948	9808	4996	----	5626	533	----	1593	----	3050	6572	7845	321	6143	2812	4215	3729	8397	8182	4789	5456	6896	48
18/11/2017	9929	8376	2120	6253	6771	3815	3413	1155	----	2829	----	147	4138	3365	----	4426	1080	9730	1498	3567	8971	5226	7644	4235	9795	9823
15/11/2017	8365	5700	9004	----	2848	8916	449	5953	216	9614	2515	8147	7170	----	3169	----	7303	8679	6630	815	2186	481	3277	1906	9453	5416
12/11/2017	8903	2109	2334	1873	----	8979	578	----	5152	2595	9112	9215	3645	----	5940	7857	9195	8478	1040	5855	8183	3239	4929	2330	4100	1152
11/11/2017	1048	1859	1894	----	7944	----	2521	9108	7050	----	6581	8797	4101	2046	5458	8808	9955	226	2916	9408	2317	6484	9796	7802	3061	5047
8/11/2017	6941	7820	6405	5606	166	4704	950	----	6294	8486	6924	----	9439	6374	4068	----	638	1567	488	7781	742	6723	651	2985	5081	9246
7/11/2017	5104	136	9472	1255	----	2621	9457	----	1475	2963	512	----	8528	1125	6085	3213	7876	4727	820	5625	1390	8267	408	3886	8607	6418
5/11/2017	2346	7233	7635	4142	8700	----	3990	8816	1917	9603	4792	----	8165	----	7908	5948	3416	4659	6134	6239	679	3850	1718	8164	2973	7526
4/11/2017	2873	8598	3916	2936	----	6880	3679	9147	1320	7870	4083	512	----	----	1464	9118	8431	6296	6289	9540	7202	4783	4013	2230	2073	5234
1/11/2017	8153	2604	7036	----	5107	9394	7919	----	7057	7385	6508	1161	3593	----	6184	7622	6494	8333	2362	564	8099	445	2646	4117	1174	5182
31/10/2017	8420	3620	4175	----	5691	----	8257	5684	7116	3127	1205	9095	----	1492	1340	8589	1559	7071	8366	6626	2901	4761	5336	8391	147	3470
29/10/2017	4168	445	5895	----	5716	7508	----	8243	7301	8133	6136	4063	1831	9197	1211	----	1116	9534	893	6318	8841	6197	9295	7212	9995	5722
28/10/2017	1527	3411	5241	4383	3697	8847	206	8020	1139	----	----	----	7334	3159	8601	983	3192	8445	6440	5743	4667	179	5807	2909	4371	1997
25/10/2017	1408	7652	3581	9213	9299	1164	2008	----	----	2634	6689	----	8443	5110	7343	7282	768	304	4259	6083	3834	1053	9189	2984	687	3146
22/10/2017	8472	3170	3039	1155	9145	7899	----	9471	2634	6431	----	1080	4829	----	1886	9036	9382	9992	2169	2204	2058	1476	4947	6783	2970	8406
21/10/2017	6772	7820	1050	7778	6511	2745	----	8631	9087	2252	7417	----	4482	----	4553	5578	567	7221	9713	9534	9997	9796	967	4664	7859	3345
18/10/2017	5954	800	1053	----	----	6010	9309	----	637	3480	6825	493	5674	7376	334	2746	9373	1920	9198	4809	4598	2253	8829	505	2030	4827
15/10/2017	4363	295	5103	7873	960	----	9135	7621	----	4110	9229	145	2591	----	7387	6476	9528	1960	8451	8729	7742	8974	5636	6509	3884	2724
14/10/2017	5997	4	8353	2910	5310	----	9326	7204	7255	5561	2175	5873	----	8470	5408	----	9480	2028	4936	3	8503	7800	7704	5518	8412	6795
11/10/2017	6667	9552	8891	9864	----	----	2050	5883	3389	2128	----	9025	71	2418	5734	4067	1335	3800	7250	4794	3760	3824	4341	7853	8895	2938
10/10/2017	4825	2630	9007	7249	4877	----	857	4068	----	7176	2908	4071	8152	2527	----	2070	4783	9391	6585	8736	9540	2967	8832	3192	1612	4408
8/10/2017	6275	523	3012	2026	2915	2894	2630	4151	1035	2204	----	3928	2960	----	935	----	3813	6230	4167	4191	8452	1562	2271	9418	6454	9248
7/10/2017	7698	5282	402	----	1973	6147	2450	----	1801	9582	6502	----	1921	6434	4053	8770	9864	7866	8022	5428	9431	7147	3496	6408	1605	3955
4/10/2017	852	6003	2664	6462	2836	7195	----	701	3350	2863	2961	----	398	9268	4059	----	2958	5033	5594	6374	2065	6126	5482	3354	8104	868
3/10/2017	4647	3700	5566	659	----	9893	8324	3550	8253	----	5468	8273	6872	8852	6372	----	1391	7179	1052	3470	7076	2042	4306	8454	2824	8957
1/10/2017	6277	3309	5071	4251	7727	8127	----	6614	2151	5536	4887	5055	4266	----	6878	----	8764	9063	9251	3845	3780	3310	3128	6810	6957	7272
30/9/2017	735	5680	3366	3144	5957	----	8030	501	6412	1376	7195	3842	----	818	----	8964	2009	5004	6514	314	5965	3192	3436	7211	8715	6051
27/9/2017	5996	6625	3514	9582	4296	4432	169	----	2248	722	7156	4301	----	----	5063	5928	4203	6941	502	8622	6939	5403	7408	9265	1240	9763
26/9/2017	9616	512	1393	6236	727	1021	----	2067	----	6614	1516	9331	6092	1830	----	5894	4239	6146	4711	156	9156	107	6350	4943	9893	1903
24/9/2017	5886	6562	2525	6176	----	5781	----	6068	8816	7361	8408	5888	4929	8806	----	3557	7629	7353	687	9311	8330	2486	3411	9510	5840	3714
23/9/2017	2478	1169	4818	9876	2055	2971	----	9494	1643	2759	----	1241	3150	1348	6692	----	8502	3186	12	9633	6373	6727	2003	6740	2855	635
20/9/2017	3359	9979	476	7299	9506	5516	----	4170	6583	----	6190	5471	9333	----	8312	5936	9266	1790	700	5653	230	885	8081	5964	1685	9089
17/9/2017	6505	978	6124	8469	----	9656	971	9252	692	8645	----	----	9437	7298	7296	8399	219	2250	9729	1899	7754	2865	6603	3398	9823	5028
16/9/2017	9693	24	3792	5501	3742	----	1908	8886	5953	8426	----	284	----	8029	3898	8743	7874	42	4723	6045	5788	4638	9695	7061	9722	9584
13/9/2017	2479	8914	7796	5394	----	8570	2127	4001	7704	2218	2774	7809	----	----	132	5624	9673	9286	9492	6795	774	3014	692	1177	7323	9965
10/9/2017	9371	9422	3533	1396	838	6307	6121	5514	2564	----	6681	8787	----	4870	8768	----	3937	3448	8414	7219	7053	2413	1138	7447	8643	3640
9/9/2017	5548	4054	4259	6546	----	----	1385	1547	8385	5761	4756	5840	----	4818	9337	8474	3676	1810	2191	6860	8908	3082	739	8918	4799	8262
6/9/2017	6782	2135	9232	760	9907	7059	6294	----	8731	----	5088	----	4267	8769	4405	8073	5844	9040	4711	7392	7004	4456	8516	7217	9994	1939
5/9/2017	3931	4982	6668	2710	----	9876	8377	269	2907	2690	4328	----	----	1561	7356	3596	9909	9108	3028	4550	1191	7895	1939	4329	4309	279
3/9/2017	819	220	1612	8572	----	451	6034	52	9643	4170	----	5977	----	2768	1737	5817	2759	8141	3794	3204	7832	4266	5572	1900	3639	1525
2/9/2017	8830	6159	3104	4264	7913	486	8920	----	4795	5444	----	9510	169	7805	----	3354	311	5068	1507	2686	8017	8780	5766	6942	2814	3116
30/8/2017	5432	3939	2946	9027	3630	3319	2263	----	6788	8487	8672	----	4810	9063	243	----	1314	7935	3434	5929	8577	8879	4246	4729	1274	2628
29/8/2017	6853	7767	647	5897	3068	475	4273	----	4223	1582	7235	18	----	3072	2855	----	9699	9101	4996	2371	733	7286	9135	4074	5722	1800
27/8/2017	2782	3157	844	5084	937	3176	----	7038	8597	----	9296	7963	----	9018	1017	9338	5086	3417	954	8589	3275	8361	3343	8479	6843	5317
26/8/2017	2204	5163	6530	8548	8301	6470	3956	1953	924	----	9624	7468	2902	9628	----	----	5979	9173	5422	771	9735	6846	443	1007	5156	8045
23/8/2017	8916	6801	4997	----	6932	4218	4789	----	5422	5006	7784	6568	5757	----	8753	6326	7281	9171	4881	3829	9590	399	9560	6454	6842	8205
20/8/2017	7390	2114	4213	6453	7731	2188	9797	9261	2952	----	4463	8520	----	3317	----	8392	6361	8488	1506	31	8207	6624	9287	6237	2221	7334
19/8/2017	3942	967	2658	154	7696	5827	5475	1027	6822	9839	----	----	6679	----	8467	9972	4671	2546	3354	2752	5532	1239	7207	7824	9313	8011
16/8/2017	2795	4227	4837	3578	3665	6344	----	4897	6418	3300	4923	----	2871	7868	2352	----	3441	4320	6188	1627	3951	9437	8688	5205	9397	5431
13/8/2017	6109	5994	6130	3928	6510	----	9929	----	7789	7935	----	4828	8827	4504	2519	6744	3608	7586	3350	3483	7664	8768	1747	9519	3871	3268
12/8/2017	5341	8723	9527	9631	3178	3420	903	5213	2125	3691	2229	----	7530	----	4744	----	6521	9334	5880	3930	3039	2523	5549	2356	7240	2619
9/8/2017	3146	974	7963	9185	8538	5652	8479	7014	9995	----	6151	----	2381	----	1615	4661	2820	7838	4388	1442	4745	5592	3766	5926	6891	1924
8/8/2017	5447	2739	3092	8822	5130	----	9960	2745	----	5152	3994	1100	9958	----	3029	7114	7583	6719	9908	1619	9490	2863	3939	7929	7712	2704
6/8/2017	7038	6350	1629	5831	6353	----	3633	8368	2844	801	----	8370	2061	775	----	5376	757	2740	1537	6387	1763	2112	8467	3275	7594	2059
5/8/2017	6594	6953	5152	956	2231	----	----	9111	3216	7327	9473	----	4506	8842	8604	6972	2779	7971	2866	8042	9106	4242	4550	1039	8211	6989
2/8/2017	7725	5654	1303	514	8215	772	8252	9188	----	7330	----	4101	3214	4923	1925	----	9019	6234	179	118	3711	5637	4364	3318	2329	1430
1/8/2017	6669	7195	9604	----	----	2903	----	9184	925	6166	1294	393	439	4037	9153	6696	267	8519	2603	7692	6765	1545	9749	4931	8529	8075
30/7/2017	1492	7049	9795	7646	----	7383	----	8157	9215	1974	6569	----	8157	3454	7190	4994	4790	877	1623	8260	8355	2135	7251	5860	9821	754
29/7/2017	9958	8273	7487	6756	9146	----	2860	3226	9285	----	5632	5907	----	4519	7380	8359	9709	4987	6196	5720	933	5563	2703	1009	528	7074
26/7/2017	1406	6246	6708	2005	4096	----	687	6329	2797	407	7010	7691	----	----	1159	9673	4823	7932	2000	7927	7175	700	664	57	1689	6402
25/7/2017	6928	4073	6572	8210	8853	1973	1087	----	9332	3832	2589	----	----	2051	6555	2391	1462	9791	5842	8524	9598	9548	1478	9759	1687	143
23/7/2017	7693	8621	2335	7661	2601	9107	6553	4191	7299	----	4835	9203	----	680	----	8121	3064	7420	2970	2768	4056	2183	6519	9383	9247	7794
22/7/2017	6273	7009	6957	3639	7898	1827	8280	6137	----	8105	2915	----	----	8047	197	4782	8841	6940	9539	4769	6042	1224	6724	6482	7748	6016
19/7/2017	2658	8333	3714	----	9097	8230	1842	6985	8468	8993	----	9027	5529	----	3337	1649	588	4087	311	3874	859	7698	347	1868	8680	3839
16/7/2017	5602	6972	7410	3652	----	----	6176	175	8	9783	6419	----	4517	4285	3052	1737	2224	3402	2983	4723	366	7559	8665	8145	3345	1089
15/7/2017	7686	4206	8549	----	2822	2572	----	1474	6690	2344	5960	7591	2442	4533	----	5691	4442	6025	1534	7615	1548	7409	3304	6825	3505	888
12/7/2017	3810	2266	5032	7120	1670	1884	----	2673	8860	----	8676	----	9431	6773	4339	5158	3369	6672	6299	671	37	3818	7768	643	4966	1984
9/7/2017	819	1022	4474	2317	----	4050	3637	3500	----	2254	117	7552	----	4930	2820	3599	8309	4118	9052	5706	2289	8071	9103	3430	158	3603
8/7/2017	7857	2695	443	443	6677	----	4647	----	1804	1942	4970	----	9878	1799	587	5164	8643	4752	902	5497	5260	4036	5734	8867	6821	6490
5/7/2017	3064	9472	7216	----	376	7834	8066	----	1034	5955	53	9399	7430	4631	4631	----	9718	927	5717	4807	1820	6306	2266	3532	317	5342
4/7/2017	8445	160	8376	7213	2550	----	8381	4592	869	----	547	4784	1334	----	6229	5701	1631	7144	4414	3799	6786	7580	3944	9713	6498	2109
2/7/2017	2353	143	3305	9307	----	3048	6160	9471	294	8049	2988	5311	279	5599	----	----	1	519	5805	6928	3507	1242	1333	6228	186	3017
1/7/2017	3156	4142	4461	3615	6712	9787	1850	----	----	----	917	2836	4308	47	3455	1974	7228	4103	1486	7354	8128	9358	4380	6702	3904	7712
28/6/2017	2406	8609	8900	9303	----	5452	7981	----	9987	6031	2877	9059	2081	8309	----	9191	7337	4964	7893	4704	875	1908	8188	2561	5235	7569
25/6/2017	3263	2980	1637	1809	----	7317	5392	1242	2246	----	1497	----	9011	9557	15	8896	5944	5555	7929	3627	7936	5553	8994	7577	8098	136
